FlowNo.,Answer RRs,BytesEx,Destination,Destination Port,Duration,FPL,IP_Flags,Length,Next sequence number,No.,NumPackets,Protocol,Protocols in frame,SameLenPktRatio,Sequence number,Source,Source Port,StdDevLen,IAT,isNull,NPEx,reconnects,APL,BitsPerSec,AvgPktPerSec,udp_Length,tcp_Flags,Time,TCP Segment Len,IOPR,NumForward,label
960,,226,192.168.1.116,49548,0.0,113.0,0x40,172,119.0,20819,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,17063.0,118.0,1.0,1,1
473,,186,216.58.201.78,80,0.0,60.0,0x40,54,1.0,706,3,TCP,eth:ethertype:ip:tcp,0.666667,1.0,192.168.1.116,49166,5.65685,0.0,0,0,1,62.0,0.0,0.0,,16,447.159,0.0,2.0,1,1
1237,0.0,196,fd2d:ab8c:225::1,53,0.0,98.0,,90,,10697,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,53711,8.0,0.0,0,0,1,98.0,0.0,0.0,36.0,0,8864.69,,1.0,1,1
614,0.0,128,224.0.0.252,5355,0.1,64.0,0x00,64,,16196,2,LLMNR,eth:ethertype:ip:udp:llmnr,0.5,,192.168.1.134,62539,0.0,0.0,0,0,1,64.0,10240.0,20.0,30.0,0,12717.1,,-1.0,0,1
949,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,20401,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49545,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,16561.3,6.0,-1.0,0,1
786,,226,192.168.1.116,49477,0.0,113.0,0x40,172,119.0,11103,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,9225.49,118.0,1.0,1,1
863,,395,91.220.62.30,443,20.0,57.0,0x40,54,1.0,16600,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,192.168.1.116,49516,3.53986,0.0,0,0,3,56.4286,158.0,0.35,,16,13026.7,0.0,1.33333,3,1
454,,403,204.95.99.221,443,20.0,58.3333,0x40,55,8.0,11130,7,TCP,eth:ethertype:ip:tcp,0.428571,7.0,192.168.1.116,49480,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,24,9255.62,1.0,1.33333,3,1
1039,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,23759,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49575,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,20326.4,6.0,-1.0,0,1
1211,0.0,196,fd2d:ab8c:225::1,53,0.06,90.0,,90,,7769,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,52496,8.0,0.0,0,0,1,98.0,26133.3,33.3333,36.0,0,6338.41,,1.0,1,1
563,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,8374,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49395,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,6829.59,0.0,2.0,1,1
1389,0.0,196,fd2d:ab8c:225::1,53,0.0,98.0,,90,,1977,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,62496,8.0,0.0,0,0,1,98.0,0.0,0.0,36.0,0,1498.86,,1.0,1,1
1404,0.0,332,fd2d:ab8c:225::1,53,0.01,99.0,,99,,6568,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,63319,67.0,0.0,0,0,1,166.0,265600.0,200.0,45.0,0,5296.91,,1.0,1,1
128,,403,204.95.99.221,443,20.0,58.3333,0x40,66,1.0,3091,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49241,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,2,2580.31,0.0,1.33333,3,1
875,,395,192.168.1.116,49520,20.0,57.0,0x40,62,1.0,17476,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,91.220.62.30,443,3.53986,0.0,0,0,3,56.4286,158.0,0.35,,18,13528.0,0.0,1.33333,3,1
831,,226,192.168.1.116,49505,0.0,113.0,0x40,172,119.0,14329,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,11558.1,118.0,1.0,1,1
499,,186,192.168.1.116,49231,0.0,60.0,0x40,66,1.0,2793,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,216.58.201.78,80,5.65685,0.0,0,0,1,62.0,0.0,0.0,,18,2270.49,0.0,2.0,1,1
192,,340,204.95.99.221,443,20.0,58.0,0x40,54,1.0,4446,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,192.168.1.116,49285,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,16,3763.62,0.0,1.0,3,1
126,,226,192.168.1.116,49234,0.0,113.0,0x40,172,119.0,2872,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,2349.86,118.0,1.0,1,1
671,,395,91.220.62.30,443,20.01,57.0,0x40,55,8.0,2646,7,TCP,eth:ethertype:ip:tcp,0.428571,7.0,192.168.1.116,49225,3.53986,0.0,0,0,3,56.4286,157.921,0.349825,,24,2159.17,1.0,1.33333,3,1
71,,340,204.95.99.221,443,20.0,58.0,0x40,62,1.0,1584,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49194,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,2,1218.0,0.0,1.0,3,1
597,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,11520,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49488,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,9438.02,0.0,2.0,1,1
578,,186,192.168.1.116,49436,0.0,60.0,0x40,66,1.0,9750,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,216.58.201.78,80,5.65685,0.0,0,0,1,62.0,0.0,0.0,,18,8022.67,0.0,2.0,1,1
848,,348,91.220.62.30,443,20.0,60.0,0x40,66,1.0,15302,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49511,5.65685,0.0,0,0,3,58.0,139.2,0.3,,2,12291.6,0.0,1.0,3,1
41,,340,204.95.99.221,443,20.006,58.0,0x40,62,1.0,1026,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49176,3.77124,0.0,0,0,3,56.6667,135.959,0.29991,,2,746.841,0.0,1.0,3,1
1070,,340,91.220.62.30,443,20.1,58.0,0x40,62,1.0,25135,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49585,3.77124,0.0,0,0,3,56.6667,135.323,0.298507,,2,21613.0,0.0,1.0,3,1
1125,,226,192.168.1.116,49603,0.0,113.0,0x40,172,119.0,27691,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,24130.8,118.0,1.0,1,1
550,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,7184,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49357,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,5847.4,0.0,2.0,1,1
990,,226,192.168.1.116,49558,0.0,113.0,0x40,172,119.0,22094,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,18316.4,118.0,1.0,1,1
928,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,19751,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49538,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,15788.9,6.0,-1.0,0,1
566,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,8643,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49401,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,7040.03,0.0,2.0,1,1
239,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,5768,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49322,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,4826.26,6.0,-1.0,0,1
1401,0.0,342,fd2d:ab8c:225::1,53,0.15,104.0,,104,,2730,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,63268,67.0,0.0,0,0,1,171.0,18240.0,13.3333,50.0,0,2229.35,,1.0,1,1
533,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,5590,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49316,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,4655.37,0.0,2.0,1,1
788,,348,91.220.62.30,443,20.01,60.0,0x40,66,1.0,11101,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49479,5.65685,0.0,0,0,3,58.0,139.13,0.29985,,2,9225.49,0.0,1.0,3,1
1077,,226,192.168.1.116,49587,0.0,113.0,0x40,172,119.0,25360,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,21897.9,118.0,1.0,1,1
341,,190,204.95.99.221,443,0.01,60.0,0x40,60,7.0,8295,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49394,35.0,0.0,0,0,0,95.0,152000.0,200.0,,24,6779.84,6.0,-1.0,0,1
922,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,19525,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49536,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,15537.7,6.0,-1.0,0,1
1230,0.0,332,fd2d:ab8c:225::1,53,0.0,166.0,,99,,4898,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,53490,67.0,0.0,0,0,1,166.0,0.0,0.0,45.0,0,4184.67,,1.0,1,1
270,,340,204.95.99.221,443,20.01,58.0,0x40,54,1.0,6572,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,192.168.1.116,49341,3.77124,0.0,0,0,3,56.6667,135.932,0.29985,,16,5296.92,0.0,1.0,3,1
181,,226,192.168.1.116,49274,0.0,113.0,0x40,172,119.0,4101,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,3462.81,118.0,1.0,1,1
465,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,11366,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49486,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,9367.93,6.0,-1.0,0,1
1031,,395,192.168.1.116,49572,20.0,57.0,0x40,62,1.0,23534,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,91.220.62.30,443,3.53986,0.0,0,0,3,56.4286,158.0,0.35,,18,20054.3,0.0,1.33333,3,1
1231,0.0,196,fd2d:ab8c:225::1,53,0.03,90.0,,90,,5437,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,53514,8.0,0.0,0,0,1,98.0,52266.7,66.6667,36.0,0,4515.08,,1.0,1,1
1488,,82531,ff02::c,1900,3483.2,585.0,,585,,13072,150,SSDP,eth:ethertype:ipv6:udp:ssdp,0.08,,fe80::3415:2c17:d667:c2c1,1900,29.9918,0.0,0,0,149,550.207,189.552,0.0430638,531.0,0,10863.2,,-1.0,0,1
1331,0.0,332,fd2d:ab8c:225::1,53,0.16,99.0,,99,,1556,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,59006,67.0,0.0,0,0,1,166.0,16600.0,12.5,45.0,0,1197.75,,1.0,1,1
966,,226,192.168.1.116,49550,0.0,113.0,0x40,172,119.0,21028,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,17313.4,118.0,1.0,1,1
776,,348,91.220.62.30,443,20.01,60.0,0x40,66,1.0,10259,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49452,5.65685,0.0,0,0,3,58.0,139.13,0.29985,,2,8483.93,0.0,1.0,3,1
350,,280,192.168.1.116,49402,0.0,113.0,0x40,172,119.0,8680,3,TCP,eth:ethertype:ip:tcp,0.666667,1.0,204.95.99.221,443,55.6257,0.0,0,0,1,93.3333,0.0,0.0,,24,7070.48,118.0,2.0,1,1
3,,186,173.194.76.139,80,0.0,60.0,0x40,66,1.0,9281,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49422,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,7601.65,0.0,0.5,2,1
853,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,15607,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49513,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,12542.3,6.0,-1.0,0,1
1172,0.0,196,fd2d:ab8c:225::1,53,0.05,90.0,,90,,7659,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,49663,8.0,0.0,0,0,1,98.0,31360.0,40.0,36.0,0,6268.27,,1.0,1,1
1429,0.0,342,fd2d:ab8c:225::1,53,0.0,171.0,,104,,11166,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,64799,67.0,0.0,0,0,1,171.0,0.0,0.0,50.0,0,9275.71,,1.0,1,1
120,,226,192.168.1.116,49232,0.0,113.0,0x40,172,119.0,2816,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,2299.69,118.0,1.0,1,1
556,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,7661,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49373,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,6268.32,0.0,2.0,1,1
155,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,3623,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49258,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,3021.73,6.0,-1.0,0,1
74,,403,192.168.1.116,49201,20.0,58.3333,0x40,66,1.0,1906,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,204.95.99.221,443,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,18,1468.41,0.0,1.33333,3,1
134,,403,192.168.1.116,49244,20.01,58.3333,0x40,54,1.0,3188,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,204.95.99.221,443,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,16,2630.41,0.0,1.33333,3,1
601,0.0,174,224.0.0.251,5353,3600.1,87.0,0x40,87,,6023,2,MDNS,eth:ethertype:ip:udp:mdns,0.5,,192.168.1.2,5353,0.0,0.0,0,0,1,87.0,0.386656,0.00055554,53.0,0,5020.6,,-1.0,0,1
989,,403,91.220.62.30,443,20.1,58.3333,0x40,66,1.0,22069,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49558,5.34141,0.0,0,0,3,57.5714,160.398,0.348259,,2,18296.3,0.0,1.33333,3,1
1273,0.0,332,fd2d:ab8c:225::1,53,0.0,166.0,,99,,3247,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,55568,67.0,0.0,0,0,1,166.0,0.0,0.0,45.0,0,2700.53,,1.0,1,1
535,,186,216.58.201.78,80,0.0,60.0,0x40,54,1.0,5732,3,TCP,eth:ethertype:ip:tcp,0.666667,1.0,192.168.1.116,49320,5.65685,0.0,0,0,1,62.0,0.0,0.0,,16,4795.69,0.0,2.0,1,1
47,,340,192.168.1.116,49178,20.006,58.0,0x40,54,1.0,1075,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,204.95.99.221,443,3.77124,0.0,0,0,3,56.6667,135.959,0.29991,,16,796.923,0.0,1.0,3,1
884,,348,91.220.62.30,443,20.0,60.0,0x40,66,1.0,17822,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49523,5.65685,0.0,0,0,3,58.0,139.2,0.3,,2,13798.5,0.0,1.0,3,1
1359,0.0,196,fd2d:ab8c:225::1,53,0.04,90.0,,90,,7938,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,60631,8.0,0.0,0,0,1,98.0,39200.0,50.0,36.0,0,6478.77,,1.0,1,1
679,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,3061,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49239,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,2550.14,6.0,-1.0,0,1
90,,226,204.95.99.221,443,0.0,113.0,0x40,54,84.0,2116,2,TCP,eth:ethertype:ip:tcp,1.0,84.0,192.168.1.116,49208,59.0,0.0,0,0,0,113.0,0.0,0.0,,20,1608.54,0.0,1.0,1,1
636,,1603,239.255.255.250,1900,0.0,534.333,0x40,516,,19506,3,SSDP,eth:ethertype:ip:udp:ssdp,1.0,,192.168.1.190,60122,19.9053,0.0,0,0,2,534.333,0.0,0.0,482.0,0,15509.9,,-1.0,0,1
540,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,6139,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49332,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,5146.22,0.0,2.0,1,1
952,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,20590,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49546,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,16792.4,6.0,-1.0,0,1
490,,186,216.58.201.78,80,0.0,60.0,0x40,54,1.0,2127,3,TCP,eth:ethertype:ip:tcp,0.666667,1.0,192.168.1.116,49209,5.65685,0.0,0,0,1,62.0,0.0,0.0,,16,1639.04,0.0,2.0,1,1
1453,,1486,ff02::1:2,547,25.03,188.0,,188,,1811,9,DHCPv6,eth:ethertype:ipv6:udp:dhcpv6,0.333333,,fe80::695d:d39c:6fe8:612,546,20.4855,1.0,0,0,8,165.111,474.95,0.359569,134.0,0,1354.27,,-1.0,0,1
214,,226,192.168.1.116,49300,0.0,113.0,0x40,172,119.0,4896,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,4184.67,118.0,1.0,1,1
878,,340,91.220.62.30,443,20.0,58.0,0x40,62,1.0,17526,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49521,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,2,13548.0,0.0,1.0,3,1
589,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,10699,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49466,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,8864.69,0.0,2.0,1,1
276,,340,204.95.99.221,443,20.01,58.0,0x40,54,84.0,6903,6,TCP,eth:ethertype:ip:tcp,0.333333,83.0,192.168.1.116,49349,3.77124,20.01,0,0,3,56.6667,135.932,0.29985,,17,5587.29,0.0,1.0,3,1
756,,226,192.168.1.116,49411,0.0,113.0,0x40,172,119.0,8983,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,7371.2,118.0,1.0,1,1
285,,403,204.95.99.221,443,20.0,58.3333,0x40,66,1.0,6970,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49353,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,2,5647.43,0.0,1.33333,3,1
766,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,9815,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49437,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,8092.74,6.0,-1.0,0,1
920,,348,192.168.1.116,49535,20.0,60.0,0x40,54,1.0,19325,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,91.220.62.30,443,5.65685,0.0,0,0,3,58.0,139.2,0.3,,16,15306.0,0.0,1.0,3,1
743,,395,91.220.62.30,443,20.01,57.0,0x40,62,1.0,8053,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49384,3.53986,0.0,0,0,3,56.4286,157.921,0.349825,,2,6609.38,0.0,1.33333,3,1
364,,403,192.168.1.116,49414,20.0,58.3333,0x40,54,1.0,9077,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,204.95.99.221,443,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,16,7401.4,0.0,1.33333,3,1
929,,403,192.168.1.116,49538,20.0,58.3333,0x40,66,1.0,19749,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,91.220.62.30,443,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,18,15788.9,0.0,1.33333,3,1
832,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,14624,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49506,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,11769.1,6.0,-1.0,0,1
80,,403,204.95.99.221,443,20.01,58.3333,0x40,66,1.0,1989,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49204,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,2,1518.49,0.0,1.33333,3,1
221,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,5339,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49309,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,4455.13,6.0,-1.0,0,1
66,,226,192.168.1.116,49192,0.0,113.0,0x40,172,119.0,1548,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,1187.7,118.0,1.0,1,1
895,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,18461,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49527,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,14301.5,6.0,-1.0,0,1
1483,0.0,168,ff02::1:3,5355,0.1,84.0,,84,,16028,2,LLMNR,eth:ethertype:ipv6:udp:llmnr,0.5,,fe80::dcd7:c07a:b437:d5ae,54782,0.0,0.0,0,0,1,84.0,13440.0,20.0,30.0,0,12632.8,,-1.0,0,1
548,,186,216.58.201.78,80,0.0,60.0,0x40,54,1.0,7071,3,TCP,eth:ethertype:ip:tcp,0.666667,1.0,192.168.1.116,49355,5.65685,0.0,0,0,1,62.0,0.0,0.0,,16,5707.04,0.0,2.0,1,1
1434,0.0,196,fd2d:ab8c:225::1,53,0.0,98.0,,90,,4771,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,65047,8.0,0.0,0,0,1,98.0,0.0,0.0,36.0,0,4094.41,,1.0,1,1
1338,0.0,336,fd2d:ab8c:225::1,53,0.07,101.0,,101,,3180,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,59546,67.0,0.0,0,0,1,168.0,38400.0,28.5714,47.0,0,2630.34,,1.0,1,1
284,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,6973,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49353,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,5647.43,6.0,-1.0,0,1
1013,,403,192.168.1.116,49566,20.0,58.3333,0x40,54,1.0,22906,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,91.220.62.30,443,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,16,19299.7,0.0,1.33333,3,1
1177,0.0,196,fd2d:ab8c:225::1,53,0.04,90.0,,90,,8372,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,50004,8.0,0.0,0,0,1,98.0,39200.0,50.0,36.0,0,6829.55,,1.0,1,1
1087,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,25761,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49591,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,22414.4,6.0,-1.0,0,1
1381,0.0,332,fd2d:ab8c:225::1,53,0.0,166.0,,99,,2060,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,62006,67.0,0.0,0,0,1,166.0,0.0,0.0,45.0,0,1588.53,,1.0,1,1
0,,186,192.168.1.116,49445,0.01,66.0,0x40,66,1.0,10007,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,173.194.76.101,80,5.65685,0.0,0,0,1,62.0,148800.0,300.0,,18,8233.41,0.0,0.5,2,1
417,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,10295,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49454,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,8514.04,6.0,-1.0,0,1
655,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,1306,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49186,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,1067.28,6.0,-1.0,0,1
188,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,4417,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49283,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,3743.61,6.0,-1.0,0,1
143,,340,204.95.99.221,443,20.01,58.0,0x40,62,1.0,3249,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49248,3.77124,0.0,0,0,3,56.6667,135.932,0.29985,,2,2700.53,0.0,1.0,3,1
469,,340,204.95.99.221,443,20.01,58.0,0x40,62,1.0,11479,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49487,3.77124,0.0,0,0,3,56.6667,135.932,0.29985,,2,9388.1,0.0,1.0,3,1
6,,30360,192.168.1.255,137,3571.81,92.0,0x00,92,,8285,330,NBNS,eth:ethertype:ip:udp:nbns,0.0030303,,192.168.1.115,137,0.0,0.74,0,0,329,92.0,67.9991,0.0923901,58.0,0,6774.6,,-1.0,0,1
912,,226,192.168.1.116,49532,0.0,113.0,0x40,172,119.0,19108,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,15055.0,118.0,1.0,1,1
372,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,9144,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49418,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,7471.7,6.0,-1.0,0,1
